X,Y:Acc_TX-Body1-Model1(m/s^2),Y:Acc_TY-Body1-Model1(m/s^2),Y:Acc_TZ-Body1-Model1(m/s^2)
0.586253,-3.5135922,3.5361035,0
0.587253,-3.4970911,3.5584666,0
0.588253,-3.4804222,3.5807296,0
0.589253,-3.463586,3.602891,0
0.590253,-3.4465831,3.6249494,0
0.591253,-3.4294139,3.6469034,0
0.592253,-3.4120791,3.6687515,0
0.593253,-3.394579,3.6904924,0
0.594253,-3.3769144,3.7121245,0
0.595253,-3.3590857,3.7336465,0
0.596253,-3.3410935,3.7550569,0
0.597253,-3.3229384,3.7763543,0
0.598253,-3.3046211,3.7975374,0
0.599253,-3.2861422,3.8186046,0
0.600253,-3.2675022,3.8395547,0
0.601253,-3.2487019,3.8603861,0
0.602253,-3.2297419,3.8810976,0
0.603253,-3.2106229,3.9016876,0
0.604253,-3.1913456,3.9221549,0
0.605253,-3.1719106,3.942498,0
0.606253,-3.1523187,3.9627155,0
0.607253,-3.1325707,3.9828061,0
0.608253,-3.1126673,4.0027684,0
0.609253,-3.0926092,4.0226011,0
0.610253,-3.0723971,4.0423027,0
0.611253,-3.052032,4.0618719,0
0.612253,-3.0315146,4.0813074,0
0.613253,-3.0108456,4.1006079,0
0.614253,-2.990026,4.1197719,0
0.615253,-2.9690565,4.1387982,0
0.616253,-2.947938,4.1576854,0
0.617253,-2.9266714,4.1764323,0
0.618253,-2.9052576,4.1950374,0
0.619253,-2.8836974,4.2134996,0
0.620253,-2.8619917,4.2318174,0
0.621253,-2.8401415,4.2499896,0
0.622253,-2.8181476,4.2680149,0
0.623253,-2.7960111,4.2858921,0
0.624253,-2.7737329,4.3036198,0
0.625253,-2.7513139,4.3211969,0
0.626253,-2.7287551,4.3386219,0
0.627253,-2.7060575,4.3558938,0
0.628253,-2.6832222,4.3730112,0
0.629253,-2.66025,4.3899729,0
0.630253,-2.6371422,4.4067776,0
0.631253,-2.6138997,4.4234243,0
0.632253,-2.5905235,4.4399116,0
0.633253,-2.5670147,4.4562383,0
0.634253,-2.5433745,4.4724034,0
0.635253,-2.5196038,4.4884055,0
0.636253,-2.4957038,4.5042435,0
0.637253,-2.4716757,4.5199162,0
0.638253,-2.4475205,4.5354225,0
0.639253,-2.4232394,4.5507612,0
0.640253,-2.3988335,4.5659313,0
0.641253,-2.374304,4.5809315,0
0.642253,-2.349652,4.5957607,0
0.643253,-2.3248788,4.6104179,0
0.644253,-2.2999856,4.6249019,0
0.645253,-2.2749735,4.6392117,0
0.646253,-2.2498437,4.6533461,0
0.647253,-2.2245976,4.6673041,0
0.648253,-2.1992363,4.6810846,0
0.649253,-2.1737612,4.6946867,0
0.650253,-2.1481733,4.7081092,0
0.651253,-2.1224741,4.7213511,0
0.652253,-2.0966649,4.7344114,0
0.653253,-2.0707468,4.7472892,0
0.654253,-2.0447212,4.7599833,0
0.655253,-2.0185895,4.7724929,0
0.656253,-1.992353,4.784817,0
0.657253,-1.9660129,4.7969545,0
0.658253,-1.9395707,4.8089047,0
0.659253,-1.9130277,4.8206664,0
0.660253,-1.8863853,4.8322388,0
0.661253,-1.8596448,4.843621,0
0.662253,-1.8328077,4.8548121,0
0.663253,-1.8058753,4.8658113,0
0.664253,-1.778849,4.8766175,0
0.665253,-1.7517303,4.88723,0
0.666253,-1.7245205,4.8976479,0
0.667253,-1.6972211,4.9078704,0
0.668253,-1.6698336,4.9178967,0
0.669253,-1.6423594,4.9277259,0
0.670253,-1.6148,4.9373572,0
0.671253,-1.5871568,4.9467899,0
0.672253,-1.5594313,4.9560233,0
0.673253,-1.5316249,4.9650564,0
0.674253,-1.5037393,4.9738886,0
0.675253,-1.4757758,4.9825193,0
0.676253,-1.4477361,4.9909475,0
0.677253,-1.4196215,4.9991727,0
0.678253,-1.3914337,5.0071942,0
0.679253,-1.3631742,5.0150112,0
0.680253,-1.3348445,5.0226232,0
0.681253,-1.3064461,5.0300294,0
0.682253,-1.2779806,5.0372293,0
0.683253,-1.2494496,5.0442221,0
0.684253,-1.2208547,5.0510075,0
0.685253,-1.1921974,5.0575846,0
0.686253,-1.1634793,5.063953,0
0.687253,-1.1347019,5.0701121,0
0.688253,-1.105867,5.0760614,0
0.689253,-1.076976,5.0818003,0
0.690253,-1.0480306,5.0873282,0
0.691253,-1.0190325,5.0926448,0
0.692253,-0.98998313,5.0977496,0
0.693253,-0.96088423,5.102642,0
0.694253,-0.93173741,5.1073215,0
0.695253,-0.90254429,5.1117879,0
0.696253,-0.87330653,5.1160406,0
0.697253,-0.84402577,5.1200792,0
0.698253,-0.81470365,5.1239034,0
0.699253,-0.78534183,5.1275127,0
0.700253,-0.75594196,5.1309069,0
0.701253,-0.72650572,5.1340855,0
0.702253,-0.69703477,5.1370482,0
0.703253,-0.66753078,5.1397948,0
0.704253,-0.63799543,5.1423248,0
0.705253,-0.60843038,5.1446382,0
0.706253,-0.57883734,5.1467345,0
0.707253,-0.54921798,5.1486135,0
0.708253,-0.51957398,5.150275,0
0.709253,-0.48990705,5.1517188,0
0.710253,-0.46021888,5.1529447,0
0.711253,-0.43051116,5.1539524,0
0.712253,-0.40078559,5.1547419,0
0.713253,-0.37104389,5.155313,0
0.714253,-0.34128774,5.1556655,0
0.715253,-0.31151886,5.1557993,0
0.716253,-0.28173895,5.1557144,0
0.717253,-0.25194973,5.1554106,0
0.718253,-0.22215291,5.1548879,0
0.719253,-0.19235019,5.1541461,0
0.720253,-0.1625433,5.1531854,0
0.721253,-0.13273395,5.1520056,0
0.722253,-0.10292385,5.1506068,0
0.723253,-0.073114716,5.1489889,0
0.724253,-0.04330827,5.1471521,0
0.725253,-0.013506227,5.1450963,0
0.726253,0.016289696,5.1428216,0
0.727253,0.046077782,5.1403282,0
0.728253,0.075856315,5.137616,0
0.729253,0.10562358,5.1346853,0
0.730253,0.13537786,5.1315361,0
0.731253,0.16511744,5.1281686,0
0.732253,0.1948406,5.1245829,0
0.733253,0.22454564,5.1207793,0
0.734253,0.25423085,5.116758,0
0.735253,0.2838945,5.1125191,0
0.736253,0.3135349,5.1080629,0
0.737253,0.34315034,5.1033896,0
0.738253,0.37273911,5.0984995,0
0.739253,0.40229951,5.093393,0
0.740253,0.43182985,5.0880702,0
0.741253,0.46132842,5.0825316,0
0.742253,0.49079353,5.0767773,0
0.743253,0.5202235,5.0708079,0
0.744253,0.54961662,5.0646236,0
0.745253,0.57897122,5.0582249,0
0.746253,0.60828561,5.0516121,0
0.747253,0.63755812,5.0447857,0
0.748253,0.66678708,5.0377461,0
0.749253,0.6959708,5.0304937,0
0.750253,0.72510763,5.023029,0
0.751253,0.75419591,5.0153526,0
0.752253,0.78323397,5.0074648,0
0.753253,0.81222017,4.9993662,0
0.754253,0.84115286,4.9910573,0
0.755253,0.87003039,4.9825388,0
0.756253,0.89885113,4.9738111,0
0.757253,0.92761344,4.9648748,0
0.758253,0.95631571,4.9557305,0
0.759253,0.9849563,4.9463789,0
0.760253,1.0135336,4.9368206,0
0.761253,1.042046,4.9270562,0
0.762253,1.0704919,4.9170863,0
0.763253,1.0988697,4.9069117,0
0.764253,1.1271779,4.8965331,0
0.765253,1.1554147,4.8859511,0
0.766253,1.1835788,4.8751665,0
0.767253,1.2116684,4.86418,0
0.768253,1.239682,4.8529923,0
0.769253,1.2676181,4.8416043,0
0.770253,1.2954752,4.8300168,0
0.771253,1.3232516,4.8182304,0
0.772253,1.3509459,4.8062462,0
0.773253,1.3785565,4.7940647,0
0.774253,1.4060819,4.781687,0
0.775253,1.4335207,4.7691139,0
0.776253,1.4608712,4.7563463,0
0.777253,1.4881321,4.743385,0
0.778253,1.5153019,4.7302309,0
0.779253,1.542379,4.7168851,0
0.780253,1.569362,4.7033483,0
0.781253,1.5962494,4.6896216,0
0.782253,1.6230399,4.6757059,0
0.783253,1.649732,4.6616023,0
0.784253,1.6763242,4.6473116,0
0.785253,1.7028152,4.6328349,0
0.786253,1.7292035,4.6181732,0
0.787253,1.7554877,4.6033276,0
0.788253,1.7816665,4.5882991,0
0.789253,1.8077385,4.5730887,0
0.790253,1.8337023,4.5576976,0
0.791253,1.8595566,4.5421267,0
0.792253,1.8853,4.5263773,0
0.793253,1.9109312,4.5104504,0
0.794253,1.9364489,4.4943472,0
0.795253,1.9618517,4.4780688,0
0.796253,1.9871385,4.4616163,0
0.797253,2.0123078,4.444991,0
0.798253,2.0373584,4.4281939,0
0.799253,2.0622891,4.4112263,0
0.800253,2.0870986,4.3940894,0
0.801253,2.1117857,4.3767843,0
0.802253,2.1363491,4.3593124,0
0.803253,2.1607876,4.3416749,0
0.804253,2.1851001,4.3238729,0
0.805253,2.2092853,4.3059078,0
0.806253,2.2333421,4.2877809,0
0.807253,2.2572693,4.2694933,0
0.808253,2.2810657,4.2510465,0
0.809253,2.3047302,4.2324417,0
0.810253,2.3282618,4.2136802,0
0.811253,2.3516592,4.1947634,0
0.812253,2.3749214,4.1756926,0
0.813253,2.3980473,4.1564691,0
0.814253,2.4210358,4.1370943,0
0.815253,2.4438859,4.1175696,0
0.816253,2.4665965,4.0978963,0
0.817253,2.4891666,4.0780759,0
0.818253,2.5115952,4.0581097,0
0.819253,2.5338813,4.0379991,0
0.820253,2.5560238,4.0177456,0
0.821253,2.5780219,3.9973505,0
0.822253,2.5998745,3.9768154,0
0.823253,2.6215807,3.9561416,0
0.824253,2.6431396,3.9353306,0
0.825253,2.6645503,3.9143839,0
0.826253,2.6858118,3.8933029,0
0.827253,2.7069233,3.8720891,0
0.828253,2.7278838,3.850744,0
0.829253,2.7486927,3.8292691,0
0.830253,2.7693489,3.8076659,0
0.831253,2.7898516,3.7859358,0
0.832253,2.8102001,3.7640805,0
0.833253,2.8303936,3.7421013,0
0.834253,2.8504312,3.72,0
0.835253,2.8703123,3.6977779,0
0.836253,2.8900359,3.6754367,0
0.837253,2.9096015,3.6529778,0
0.838253,2.9290082,3.6304029,0
0.839253,2.9482554,3.6077134,0
0.840253,2.9673424,3.5849111,0
0.841253,2.9862685,3.5619973,0
0.842253,3.005033,3.5389738,0
0.843253,3.0236353,3.5158421,0
0.844253,3.0420747,3.4926038,0
0.845253,3.0603507,3.4692605,0
0.846253,3.0784626,3.4458137,0
0.847253,3.0964099,3.4222652,0
0.848253,3.1141919,3.3986164,0
0.849253,3.1318082,3.3748691,0
0.850253,3.1492582,3.3510248,0
0.851253,3.1665413,3.3270851,0
0.852253,3.1836571,3.3030517,0
0.853253,3.200605,3.2789262,0
0.854253,3.2173847,3.2547103,0
0.855253,3.2339955,3.2304056,0
0.856253,3.2504372,3.2060136,0
0.857253,3.2667092,3.1815362,0
0.858253,3.2828111,3.1569748,0
0.859253,3.2987426,3.1323312,0
0.860253,3.3145033,3.107607,0
0.861253,3.3300927,3.0828039,0
0.862253,3.3455106,3.0579235,0
0.863253,3.3607566,3.0329674,0
0.864253,3.3758304,3.0079374,0
0.865253,3.3907316,2.9828351,0
0.866253,3.4054601,2.9576622,0
0.867253,3.4200155,2.9324202,0
0.868253,3.4343975,2.907111,0
0.869253,3.448606,2.8817361,0
0.870253,3.4626407,2.8562973,0
0.871253,3.4765014,2.8307961,0
0.872253,3.4901878,2.8052343,0
0.873253,3.5036999,2.7796135,0
0.874253,3.5170375,2.7539354,0
0.875253,3.5302003,2.7282017,0
0.876253,3.5431883,2.702414,0
0.877253,3.5560014,2.676574,0
0.878253,3.5686394,2.6506834,0
0.879253,3.5811023,2.6247438,0
0.880253,3.5933899,2.5987569,0
0.881253,3.6055024,2.5727244,0
0.882253,3.6174395,2.5466479,0
0.883253,3.6292012,2.5205291,0
0.884253,3.6407877,2.4943696,0
0.885253,3.6521988,2.4681712,0
0.886253,3.6634346,2.4419354,0
0.887253,3.674495,2.415664,0
0.888253,3.6853803,2.3893586,0
0.889253,3.6960904,2.3630207,0
0.890253,3.7066253,2.3366522,0
0.891253,3.7169853,2.3102546,0
0.892253,3.7271704,2.2838295,0
0.893253,3.7371807,2.2573787,0
0.894253,3.7470163,2.2309037,0
0.895253,3.7566775,2.2044061,0
0.896253,3.7661643,2.1778877,0
0.897253,3.775477,2.15135,0
0.898253,3.7846158,2.1247947,0
0.899253,3.7935807,2.0982234,0
0.900253,3.8023722,2.0716376,0
0.901253,3.8109904,2.0450391,0
0.902253,3.8194355,2.0184294,0
0.903253,3.8277078,1.99181,0
0.904253,3.8358076,1.9651827,0
0.905253,3.8437352,1.938549,0
0.906253,3.8514909,1.9119105,0
0.907253,3.859075,1.8852688,0
0.908253,3.8664879,1.8586254,0
0.909253,3.8737297,1.831982,0
0.910253,3.8808011,1.8053401,0
0.911253,3.8877022,1.7787012,0
0.912253,3.8944335,1.7520669,0
0.913253,3.9009954,1.7254388,0
0.914253,3.9073882,1.6988184,0
0.915253,3.9136124,1.6722073,0
0.916253,3.9196685,1.6456069,0
0.917253,3.9255569,1.6190189,0
0.918253,3.931278,1.5924446,0
0.919253,3.9368322,1.5658857,0
0.920253,3.9422202,1.5393437,0
0.921253,3.9474423,1.51282,0
0.922253,3.9524991,1.4863162,0
0.923253,3.9573911,1.4598337,0
0.924253,3.9621188,1.433374,0
0.925253,3.9666828,1.4069385,0
0.926253,3.9710836,1.3805289,0
0.927253,3.9753217,1.3541464,0
0.928253,3.9793978,1.3277925,0
0.929253,3.9833125,1.3014688,0
0.930253,3.9870662,1.2751766,0
0.931253,3.9906597,1.2489173,0
0.932253,3.9940935,1.2226924,0
0.933253,3.9973683,1.1965032,0
0.934253,4.0004847,1.1703513,0
0.935253,4.0034433,1.1442379,0
0.936253,4.0062448,1.1181645,0
0.937253,4.00889,1.0921324,0
0.938253,4.0113793,1.066143,0
0.939253,4.0137136,1.0401977,0
0.940253,4.0158936,1.0142978,0
0.941253,4.0179199,0.98844465,0
0.942253,4.0197932,0.96263958,0
0.943253,4.0215144,0.93688392,0
0.944253,4.023084,0.91117899,0
0.945253,4.0245029,0.88552609,0
0.946253,4.0257718,0.85992652,0
0.947253,4.0268915,0.83438156,0
0.948253,4.0278627,0.80889249,0
0.949253,4.0286862,0.78346058,0
0.950253,4.0293628,0.75808709,0
0.951253,4.0298933,0.73277327,0
0.952253,4.0302785,0.70752035,0
0.953253,4.0305192,0.68232957,0
0.954253,4.0306162,0.65720215,0
0.955253,4.0305703,0.63213929,0
0.956253,4.0303825,0.6071422,0
0.957253,4.0300534,0.58221206,0
0.958253,4.029584,0.55735005,0
0.959253,4.0289751,0.53255735,0
0.960253,4.0282275,0.50783511,0
0.961253,4.0273422,0.48318449,0
0.962253,4.02632,0.45860662,0
0.963253,4.0251618,0.43410263,0
0.964253,4.0238685,0.40967363,0
0.965253,4.0224409,0.38532074,0
0.966253,4.02088,0.36104506,0
0.967253,4.0191867,0.33684766,0
0.968253,4.0173618,0.31272963,0
0.969253,4.0154064,0.28869203,0
0.970253,4.0133213,0.26473591,0
0.971253,4.0111074,0.24086233,0
0.972253,4.0087656,0.2170723,0
0.973253,4.006297,0.19336687,0
0.974253,4.0037024,0.16974703,0
0.975253,4.0009829,0.14621378,0
0.976253,3.9981393,0.12276813,0
0.977253,3.9951726,0.09941104,0
0.978253,3.9920837,0.076143487,0
0.979253,3.9888737,0.052966426,0
0.980253,3.9855435,0.029880802,0
0.981253,3.982094,0.006887552,0
0.982253,3.9785263,-0.0160124,0
0.983253,3.9748413,-0.038818142,0
0.984253,3.97104,-0.061528772,0
0.985253,3.9671234,-0.084143399,0
0.986253,3.9630925,-0.10666114,0
0.987253,3.9589483,-0.12908113,0
0.988253,3.9546917,-0.15140252,0
0.989253,3.9503239,-0.17362444,0
0.990253,3.9458456,-0.19574608,0
0.991253,3.9412581,-0.2177666,0
0.992253,3.9365622,-0.23968519,0
0.993253,3.9317591,-0.26150106,0
0.994253,3.9268496,-0.2832134,0
0.995253,3.9218348,-0.30482144,0
0.996253,3.9167158,-0.32632442,0
0.997253,3.9114935,-0.34772157,0
0.998253,3.906169,-0.36901215,0
0.999253,3.9007433,-0.39019543,0
1.000253,3.8952174,-0.41127068,0
1.001253,3.8895923,-0.43223719,0
1.002253,3.883869,-0.45309426,0
1.003253,3.8780486,-0.47384119,0
1.004253,3.8721321,-0.49447732,0
1.005253,3.8661206,-0.51500197,0
1.006253,3.860015,-0.53541449,0
1.007253,3.8538164,-0.55571423,0
1.008253,3.8475258,-0.57590055,0
1.009253,3.8411442,-0.59597284,0
1.010253,3.8346727,-0.61593048,0
1.011253,3.8281123,-0.63577288,0
1.012253,3.821464,-0.65549943,0
1.013253,3.8147289,-0.67510957,0
1.014253,3.8079079,-0.69460272,0
1.015253,3.8010021,-0.71397834,0
1.016253,3.7940126,-0.73323586,0
1.017253,3.7869403,-0.75237477,0
1.018253,3.7797863,-0.77139453,0
1.019253,3.7725516,-0.79029463,0
1.020253,3.7652372,-0.80907458,0
1.021253,3.7578442,-0.82773387,0
1.022253,3.7503736,-0.84627203,0
1.023253,3.7428263,-0.86468859,0
1.024253,3.7352035,-0.8829831,0
1.025253,3.727506,-0.90115509,0
1.026253,3.719735,-0.91920415,0
1.027253,3.7118915,-0.93712983,0
1.028253,3.7039764,-0.95493173,0
1.029253,3.6959908,-0.97260944,0
1.030253,3.6879357,-0.99016256,0
1.031253,3.679812,-1.0075907,0
1.032253,3.6716208,-1.0248935,0
1.033253,3.6633631,-1.0420706,0
1.034253,3.6550399,-1.0591217,0
1.035253,3.6466522,-1.0760463,0
1.036253,3.6382009,-1.0928442,0
1.037253,3.6296871,-1.1095151,0
1.038253,3.6211118,-1.1260586,0
1.039253,3.6124759,-1.1424745,0
1.040253,3.6037803,-1.1587623,0
1.041253,3.5950262,-1.174922,0
1.042253,3.5862144,-1.1909531,0
1.043253,3.577346,-1.2068555,0
1.044253,3.5684218,-1.2226289,0
1.045253,3.5594429,-1.238273,0
1.046253,3.5504103,-1.2537876,0
1.047253,3.5413248,-1.2691726,0
1.048253,3.5321874,-1.2844276,0
1.049253,3.5229992,-1.2995525,0
1.050253,3.5137609,-1.3145471,0
1.051253,3.5044737,-1.3294112,0
1.052253,3.4951383,-1.3441446,0
1.053253,3.4857558,-1.3587473,0
1.054253,3.476327,-1.373219,0
1.055253,3.466853,-1.3875595,0
1.056253,3.4573345,-1.4017688,0
1.057253,3.4477726,-1.4158468,0
1.058253,3.4381681,-1.4297933,0
1.059253,3.428522,-1.4436082,0
1.060253,3.4188352,-1.4572914,0
1.061253,3.4091084,-1.4708428,0
1.062253,3.3993428,-1.4842624,0
1.063253,3.389539,-1.4975502,0
1.064253,3.3796981,-1.5107059,0
1.065253,3.3698209,-1.5237296,0
1.066253,3.3599082,-1.5366213,0
1.067253,3.349961,-1.5493809,0
1.068253,3.3399801,-1.5620084,0
1.069253,3.3299663,-1.5745038,0
1.070253,3.3199206,-1.586867,0
1.071253,3.3098437,-1.5990981,0
1.072253,3.2997366,-1.6111972,0
1.073253,3.2896,-1.6231641,0
1.074253,3.2794347,-1.634999,0
1.075253,3.2692417,-1.6467019,0
1.076253,3.2590217,-1.6582728,0
1.077253,3.2487755,-1.6697118,0
1.078253,3.238504,-1.681019,0
1.079253,3.2282079,-1.6921943,0
1.080253,3.2178881,-1.7032381,0
1.081253,3.2075454,-1.7141502,0
1.082253,3.1971805,-1.7249308,0
1.083253,3.1867942,-1.73558,0
1.084253,3.1763873,-1.7460979,0
1.085253,3.1659606,-1.7564847,0
1.086253,3.1555148,-1.7667404,0
1.087253,3.1450507,-1.7768653,0
1.088253,3.1345691,-1.7868594,0
1.089253,3.1240707,-1.7967229,0
1.090253,3.1135562,-1.806456,0
1.091253,3.1030264,-1.8160589,0
1.092253,3.092482,-1.8255316,0
1.093253,3.0819237,-1.8348745,0
1.094253,3.0713523,-1.8440877,0
1.095253,3.0607684,-1.8531713,0
1.096253,3.0501728,-1.8621257,0
1.097253,3.0395662,-1.870951,0
1.098253,3.0289492,-1.8796475,0
1.099253,3.0183226,-1.8882153,0
1.100253,3.007687,-1.8966547,0
1.101253,2.9970431,-1.904966,0
1.102253,2.9863916,-1.9131494,0
1.103253,2.9757331,-1.9212052,0
1.104253,2.9650683,-1.9291336,0
1.105253,2.9543979,-1.9369349,0
1.106253,2.9437224,-1.9446094,0
1.107253,2.9330426,-1.9521574,0
1.108253,2.9223591,-1.9595791,0
1.109253,2.9116724,-1.9668749,0
1.110253,2.9009833,-1.9740451,0
1.111253,2.8902923,-1.98109,0
1.112253,2.8796,-1.9880099,0
1.113253,2.868907,-1.9948051,0
1.114253,2.858214,-2.001476,0
1.115253,2.8475215,-2.008023,0
1.116253,2.8368301,-2.0144463,0
1.117253,2.8261404,-2.0207463,0
1.118253,2.815453,-2.0269234,0
1.119253,2.8047683,-2.0329779,0
1.120253,2.7940871,-2.0389103,0
1.121253,2.7834098,-2.0447208,0
1.122253,2.7727369,-2.05041,0
1.123253,2.7620691,-2.0559781,0
1.124253,2.7514068,-2.0614256,0
1.125253,2.7407506,-2.0667529,0
1.126253,2.730101,-2.0719603,0
1.127253,2.7194586,-2.0770484,0
1.128253,2.7088238,-2.0820175,0
1.129253,2.6981971,-2.0868681,0
1.130253,2.687579,-2.0916005,0
1.131253,2.6769701,-2.0962153,0
1.132253,2.6663708,-2.1007128,0
1.133253,2.6557816,-2.1050936,0
1.134253,2.645203,-2.1093581,0
1.135253,2.6346354,-2.1135067,0
1.136253,2.6240793,-2.1175399,0
1.137253,2.6135352,-2.1214582,0
1.138253,2.6030035,-2.1252621,0
1.139253,2.5924846,-2.1289521,0
1.140253,2.5819791,-2.1325285,0
1.141253,2.5714873,-2.1359921,0
1.142253,2.5610097,-2.1393431,0
1.143253,2.5505466,-2.1425822,0
1.144253,2.5400986,-2.1457099,0
1.145253,2.529666,-2.1487266,0
1.146253,2.5192492,-2.1516329,0
1.147253,2.5088487,-2.1544294,0
1.148253,2.4984647,-2.1571165,0
1.149253,2.4880978,-2.1596948,0
1.150253,2.4777483,-2.1621648,0
1.151253,2.4674166,-2.1645271,0
1.152253,2.457103,-2.1667822,0
1.153253,2.446808,-2.1689307,0
1.154253,2.4365318,-2.1709732,0
1.155253,2.4262749,-2.1729102,0
1.156253,2.4160376,-2.1747422,0
1.157253,2.4058202,-2.1764699,0
1.158253,2.3956231,-2.1780939,0
1.159253,2.3854467,-2.1796147,0
1.160253,2.3752912,-2.1810328,0
1.161253,2.365157,-2.182349,0
1.162253,2.3550445,-2.1835638,0
1.163253,2.3449538,-2.1846778,0
1.164253,2.3348854,-2.1856916,0
1.165253,2.3248396,-2.1866058,0
1.166253,2.3148166,-2.1874211,0
1.167253,2.3048167,-2.188138,0
1.168253,2.2948404,-2.1887571,0
1.169253,2.2848877,-2.1892792,0
1.170253,2.2749591,-2.1897048,0
1.171253,2.2650548,-2.1900346,0
1.172253,2.2551751,-2.1902692,0
1.173253,2.2453202,-2.1904092,0
1.174253,2.2354904,-2.1904554,0
1.175253,2.225686,-2.1904082,0
1.176253,2.2159073,-2.1902685,0
1.177253,2.2061545,-2.1900368,0
1.178253,2.1964278,-2.1897139,0
1.179253,2.1867275,-2.1893003,0
1.180253,2.1770538,-2.1887968,0
1.181253,2.167407,-2.188204,0
1.182253,2.1577873,-2.1875227,0
1.183253,2.1481949,-2.1867534,0
1.184253,2.1386301,-2.1858968,0
1.185253,2.129093,-2.1849537,0
1.186253,2.1195839,-2.1839247,0
1.187253,2.1101031,-2.1828106,0
1.188253,2.1006507,-2.181612,0
1.189253,2.0912268,-2.1803296,0
1.190253,2.0818319,-2.1789641,0
1.191253,2.0724659,-2.1775162,0
1.192253,2.0631291,-2.1759867,0
1.193253,2.0538218,-2.1743762,0
1.194253,2.0445441,-2.1726854,0
1.195253,2.0352961,-2.1709151,0
1.196253,2.0260781,-2.169066,0
1.197253,2.0168902,-2.1671388,0
1.198253,2.0077327,-2.1651342,0
1.199253,1.9986056,-2.163053,0
1.200253,1.9895092,-2.1608958,0
1.201253,1.9804436,-2.1586635,0
